target,predictor,lag,n_samples,n_provinces,missing_ratio_pair,control_mode,pearson_corr,spearman_corr,kendall_tau,distance_corr,mutual_info,spearman_perm_p,abs_spearman,abs_pearson
Dengue_fever_rates,n_hours_sunshine,5,14087,55,0.029820936639118445,month_province,0.07687600629958195,0.16229304685016518,0.11186400418012357,0.15327128139802706,0.051900874129898966,,0.16229304685016518,0.07687600629958195
Dengue_fever_rates,n_hours_sunshine,6,14034,55,0.03347107438016528,month_province,0.08222270570961325,0.1913566841123291,0.13192140201985622,0.17082435752709124,0.06492989943479266,,0.1913566841123291,0.08222270570961325
Dengue_fever_rates,population_male,0,14352,55,0.011570247933884281,month_province,0.0067073436291536365,-0.031877129712981504,-0.02165186611639921,0.09132590341652905,0.032945177422333494,,0.031877129712981504,0.0067073436291536365
Dengue_fever_rates,population_male,1,14297,55,0.015358126721763066,month_province,0.006609548660250332,-0.031552613309227165,-0.02143707902720232,0.08255731053010419,0.033431132305712374,,0.031552613309227165,0.006609548660250332
Dengue_fever_rates,population_male,2,14242,55,0.01914600550964185,month_province,0.0064961813775531166,-0.030662702067049123,-0.02081338803009748,0.09218259278380514,0.02589454737168051,,0.030662702067049123,0.0064961813775531166
Dengue_fever_rates,population_male,3,14187,55,0.022933884297520635,month_province,0.006411881831440033,-0.02967577917448853,-0.020093248205731357,0.10194697524720649,0.04394588401904276,,0.02967577917448853,0.006411881831440033
Dengue_fever_rates,population_male,4,14132,55,0.02672176308539942,month_province,0.006351747742835186,-0.02899314402230221,-0.019594370066452177,0.07049783877224641,0.03473720482940301,,0.02899314402230221,0.006351747742835186
Dengue_fever_rates,population_male,5,14077,55,0.030509641873278204,month_province,0.006318351310205246,-0.028380893390095564,-0.0191836919021082,0.10795009032901692,0.049093397718933396,,0.028380893390095564,0.006318351310205246
Dengue_fever_rates,population_male,6,14022,55,0.03429752066115699,month_province,0.006318908729735027,-0.028203829443054284,-0.019037018463497486,0.08080285803910037,0.05563061679409387,,0.028203829443054284,0.006318908729735027
Dengue_fever_rates,population_female,0,14352,55,0.011570247933884281,month_province,0.011224508664780102,-0.01689600247021176,-0.011521891148017193,0.09449037595982418,0.031010576287609837,,0.01689600247021176,0.011224508664780102
Dengue_fever_rates,population_female,1,14297,55,0.015358126721763066,month_province,0.011153288301785764,-0.01609448590951545,-0.010958293002296369,0.09653494572021463,0.02437027776167433,,0.01609448590951545,0.011153288301785764
Dengue_fever_rates,population_female,2,14242,55,0.01914600550964185,month_province,0.011054569857036477,-0.014773235354379088,-0.009993370293959353,0.07740595486090225,0.03930400717574134,,0.014773235354379088,0.011054569857036477
Dengue_fever_rates,population_female,3,14187,55,0.022933884297520635,month_province,0.010989099252922633,-0.013538950188399942,-0.009063780562227243,0.09037970385170535,0.03940300153758436,,0.013538950188399942,0.010989099252922633
Dengue_fever_rates,population_female,4,14132,55,0.02672176308539942,month_province,0.01093129792460748,-0.01262612519408807,-0.008399742843358201,0.07578978315123779,0.05037802939874947,,0.01262612519408807,0.01093129792460748
Dengue_fever_rates,population_female,5,14077,55,0.030509641873278204,month_province,0.01089854169480419,-0.011630363398881051,-0.007715391556753799,0.08261256180887053,0.05070454542267466,,0.011630363398881051,0.01089854169480419
Dengue_fever_rates,population_female,6,14022,55,0.03429752066115699,month_province,0.010924389912647376,-0.011258480837039783,-0.007483833796467109,0.08073687066453332,0.05043923379426474,,0.011258480837039783,0.010924389912647376
Dengue_fever_rates,population_urban,0,14352,55,0.011570247933884281,month_province,-0.027648323396043728,-0.06625315971293312,-0.04447355455317018,0.09272121074902336,0.06770975091497267,,0.06625315971293312,0.027648323396043728
Dengue_fever_rates,population_urban,1,14297,55,0.015358126721763066,month_province,-0.027915190674940166,-0.06503631811812773,-0.04364636054801102,0.13532192666597812,0.08322554380831626,,0.06503631811812773,0.027915190674940166
Dengue_fever_rates,population_urban,2,14242,55,0.01914600550964185,month_province,-0.028097895176528907,-0.06298603307817521,-0.042163214641066746,0.12360270653235367,0.06813999177133656,,0.06298603307817521,0.028097895176528907
Dengue_fever_rates,population_urban,3,14187,55,0.022933884297520635,month_province,-0.028335128274321997,-0.06152278866970291,-0.041108096050407314,0.16531877257300698,0.06652022588561302,,0.06152278866970291,0.028335128274321997
Dengue_fever_rates,population_urban,4,14132,55,0.02672176308539942,month_province,-0.02859154778204916,-0.060211029779853015,-0.04017480637201246,0.11363738285954333,0.07879132036900138,,0.060211029779853015,0.02859154778204916
Dengue_fever_rates,population_urban,5,14077,55,0.030509641873278204,month_province,-0.02885300949201305,-0.059145945246359945,-0.039472298694568496,0.10059045753685322,0.05675135817804744,,0.059145945246359945,0.02885300949201305
Dengue_fever_rates,population_urban,6,14022,55,0.03429752066115699,month_province,-0.028992058621496435,-0.0586408088280501,-0.03915644535241499,0.13627497781302103,0.0625113781058424,,0.0586408088280501,0.028992058621496435
Dengue_fever_rates,population_countryside,0,14352,55,0.011570247933884281,month_province,0.0306526242558821,0.028932829434286843,0.019478073228818886,0.07499257339193979,0.0788976841275435,,0.028932829434286843,0.0306526242558821
Dengue_fever_rates,population_countryside,1,14297,55,0.015358126721763066,month_province,0.030625177954103043,0.028892631020364313,0.019475341553243142,0.09284265797723555,0.08373100936330413,,0.028892631020364313,0.030625177954103043
Dengue_fever_rates,population_countryside,2,14242,55,0.01914600550964185,month_province,0.03051163247725195,0.028256888030085726,0.01915625922361055,0.07796406235441791,0.06677785984722018,,0.028256888030085726,0.03051163247725195
Dengue_fever_rates,population_countryside,3,14187,55,0.022933884297520635,month_province,0.030476659462503677,0.027782317809427092,0.01892987556181428,0.08357492877692095,0.07841285154375477,,0.027782317809427092,0.030476659462503677
Dengue_fever_rates,population_countryside,4,14132,55,0.02672176308539942,month_province,0.030474976731553912,0.02713526442612321,0.018523401581304166,0.07428621110402855,0.0771804428042362,,0.02713526442612321,0.030474976731553912
Dengue_fever_rates,population_countryside,5,14077,55,0.030509641873278204,month_province,0.030512765846587922,0.026946041191631933,0.018426612960219607,0.07608020355267855,0.08792604357835376,,0.026946041191631933,0.030512765846587922
Dengue_fever_rates,population_countryside,6,14022,55,0.03429752066115699,month_province,0.030542602796325338,0.02667889937399098,0.01824277825679486,0.0857623745223311,0.07066804278824712,,0.02667889937399098,0.030542602796325338
Dengue_fever_rates,Influenza_rates,0,14352,55,0.011570247933884281,month_province,0.028208978133576916,-0.016615999901771566,-0.010877793505453044,0.0615903780185191,0.0381931306840011,,0.016615999901771566,0.028208978133576916
Dengue_fever_rates,Influenza_rates,1,14297,55,0.015358126721763066,month_province,0.005195112280995691,-0.031865179791166744,-0.02090241825816106,0.06639732593661582,0.0349009978128505,,0.031865179791166744,0.005195112280995691
Dengue_fever_rates,Influenza_rates,2,14242,55,0.01914600550964185,month_province,-0.007948942704462761,-0.04638492346602574,-0.03047600422874258,0.07610296413644806,0.03988247320174665,,0.04638492346602574,0.007948942704462761
Dengue_fever_rates,Influenza_rates,3,14187,55,0.022933884297520635,month_province,-0.006241056735864032,-0.04967793261416607,-0.03279259888664005,0.08997692362192024,0.042723718588495885,,0.04967793261416607,0.006241056735864032
